Match ID,Event ID,Demo ID
2315542,3048,33112
2309889,2810,27714
2251760,1154,
2293920,1634,
2301186,2036,19842
2303378,2062,21888
2313443,2966,31052
2312587,2902,30207
2305228,2478,
2304755,2419,23205
2302963,2276,21537
2290787,1329,
2303140,2289,21679
2307587,2666,25532
2316373,3047,33722
2303514,2255,
2310456,2843,28278
2297468,1891,
2317792,3391,35136
2296582,1733,
2300779,1958,
2316517,3204,33844
2316148,2573,33583
2291774,1409,
2304432,2397,22842
2278418,1267,
2310386,2568,28249
2291363,1360,
2317277,2956,34664
2272048,1203,15821
2301403,2124,20278
2286499,1255,
2307801,2682,25720
2308198,2694,26061
2296197,1742,
2311330,2557,29034
2302756,2257,
2307130,2543,25093
2301263,2164,19885
2273041,1221,15852
2300930,2153,19633
2304096,2386,22493
2300448,2069,
2298633,1959,20124
2296071,1783,
2292553,1470,17106
2298218,1939,
2295821,1765,
2292659,1481,17159
2312704,2928,30326
2294257,1655,
2299102,1853,
2290988,1341,
2291660,1397,16867
2315642,3208,33011
2300606,2020,
2294790,1605,18002
2294147,1652,
2300058,2086,19946
2303089,2284,21641
2291472,1367,
2292292,1396,17070
2297001,1744,
2309526,2638,27371
2278980,1271,16148
2293221,1520,
2188849,1011,
2276319,1249,15967
2311137,2777,28934
2289344,1308,
2300275,1978,19129
2312219,2975,30113
2297211,1862,
2303867,2366,
2214982,1037,14349
2304999,2334,23264
2315017,3138,32193
2306402,2549,24464
2237620,1096,14881
2291899,1419,
2315027,3205,32301
2294823,1705,
2278170,1257,16121
2300091,2042,19680
2250113,1130,15319
2316232,3301,33538
2303729,2344,22134
2298603,1890,
2291983,1424,
2308194,2673,26042
2239639,1099,15074
2280313,1257,16233
2290924,1329,
2298939,1970,
2234887,1056,14763
2306410,2550,
2291333,1346,
2298026,1871,
2300065,2076,
2303232,2291,21765
2300991,2158,19674
2314578,3160,31808
2254742,1164,15466
2299764,2042,
2311924,2941,29655
2315456,2935,33006
2297694,1890,
2294651,1681,
2313274,3043,
2235333,1056,14780
2292750,1480,17234
2291161,1347,16698
2186490,990,
2305520,2494,23768
2313792,3119,31389
2314669,3157,31967
2315815,3047,33152
2233479,1056,14729
2292724,1428,17220
2307557,2656,25463
2301378,2124,20254
2317545,3115,34897
2312766,2571,30473
2316896,3059,34245
2305754,2513,23946
2305175,2345,23455
2237848,1094,15015
2302906,2188,21478
2304266,2356,22611
2309319,2745,
2295256,1662,18249
2296286,1795,
2202414,1034,
2299110,1995,
2305268,2486,23516
2315786,3253,33078
2309329,2755,27307
2307254,2630,25247
2304991,2411,23286
2315060,3121,
2315452,3225,32720
2304629,2325,22949
2314625,2973,31869
2309325,2745,27117
2294601,1611,17936
2312336,2880,30056
2305403,2390,23656
2311026,2792,28795
2273949,1237,
2312392,2720,30425
2304320,2384,22617
2296838,1830,
2301279,2137,19958
2315449,3047,33135
2299035,2001,
2219414,1040,
2314673,3169,31938
2235369,1083,14770
2312529,2899,30139
2299171,1934,
2311068,2728,28913
2304356,2369,22681
2314674,3149,31911
2311060,2874,28831
2300777,1958,19286
2229996,1056,14637
2299383,1968,
2266445,1179,
2291912,1396,16937
2291237,1352,
2313956,2866,32592
2290609,1329,
2307910,2541,25892
2306183,2497,24297
2294749,1671,
2295610,1733,
2290753,1333,16440
2298409,1952,
2302369,2188,20980
2226475,1061,14490
2300712,2140,
2307822,2645,25884
2300943,2149,19636
2303611,2331,22045
2309006,2711,26772
2312269,2943,30406
2302496,2238,21127
2314092,3017,31454
2299503,1615,21064
2300426,2119,
2308566,2710,26385
2306756,2586,24753
2310047,2728,27921
2301067,2071,19781
2306127,2534,
2291677,1401,
2313646,2867,31385
2301011,2124,19727
2292608,1470,17147
2306862,2430,
2313498,3076,31124
2309979,2816,27843
2228807,1067,14593
2302801,2208,21393
2308960,2740,26876
2316795,3059,34188
2315293,3151,32590
2302136,2176,20834
2314785,2867,34376
2301683,2189,20388
2302567,2247,21164
2302152,2208,21039
2287226,1296,
2293040,1498,
2303900,2359,22295
2312023,2893,29842
2298136,1939,
2302156,2208,21083
2301293,2171,19959
2238090,1094,
2317173,3273,34521
2231646,1056,14651
2301428,2152,
2241625,1108,
2296700,1821,
2304381,2380,22684
2293612,1562,
2305085,2434,
2291712,1390,16899
2298351,1955,
2295961,1776,
2312868,2932,30530
2226554,1060,
2293020,1503,
2312588,2977,30195
2304015,2369,22469
2302688,2240,21293
2307752,2638,25748
2294760,1662,17986
2299060,2000,
2232643,1081,14670
2308301,2693,26128
2270963,1200,
2290981,1324,
2307530,2471,25495
2308040,2676,25945
2297287,1849,
2302676,2254,21289
2293095,1470,17458
2292462,1389,
2311863,2957,29589
2317355,3358,34713
2305335,2368,23590
2171929,981,
2311015,2864,28775
2293235,1520,
2301232,2152,
2316951,3321,
2308976,2741,26830
2246831,1128,15162
2295189,1712,
2165346,973,
2309188,2731,27059
2296891,1744,
2313805,3093,31432
2303021,2258,21591
2204699,1013,14324
2301105,2124,19892
2315636,3152,32894
2294300,1662,17850
2303916,1690,22521
2314924,3121,32137
2315407,3212,32662
2185961,1007,
2316100,3048,33702
2300890,2149,19612
2299188,2011,
2309560,2728,27500
2317894,3315,35247
2293109,1513,
2305501,2494,23835
2316617,3048,34312
2312353,2570,30288
2295677,1742,19344
2295794,1761,
2312981,3003,30634
2298576,1975,
2297745,1840,18928
2310863,2729,28713
2293176,1469,17479
2297280,1837,
2251572,1153,
2295108,1667,
2295921,1765,
2301296,2171,19965
2298138,1881,
2303535,2310,22023
2301120,2124,19872
2296898,1789,
2305773,2432,23957
2290632,1310,16390
2306865,2430,
2293375,1529,17545
2302234,2200,20881
2316098,3060,33801
2293096,1470,17459
2287717,1302,
2298293,1950,
2306842,2559,24898
2269595,1197,15679
2314420,2867,33523
2300441,2069,
2302627,2241,21244
2236355,1088,
2298930,1617,19096
2311515,2910,29261
2316055,3048,
2294418,1668,
2293870,1577,
2312760,2880,30393
2311634,2879,29356
2307498,2653,25448
2309065,2737,26865
2300250,2024,
2309513,2751,
2317497,3367,34837
2316081,3060,33612
2304214,2368,22639
2300651,2042,19688
2313609,3053,31215
2302174,2208,21367
2280654,1238,16242
2312788,2879,30549
2293094,1470,17457
2315169,3152,32502
2301111,2124,19979
2301752,2059,20553
2302686,2188,
2316715,3048,34167
2306286,2534,24379
2292742,1471,
2301520,2124,20343
2300573,2070,
2298825,1984,
2294842,1696,
2298824,1984,
2307074,2610,25084
2312229,2976,29898
2307522,2471,25484
2293528,1544,
2316077,3060,
2273437,1230,
2244055,1108,
2306217,2340,24342
2293294,1525,
2298448,1881,
2292170,1437,
2306897,2546,24887
2302151,2208,21040
2281292,1275,
2269938,1175,15710
2317811,3372,35141
2312125,2961,29757
2300122,2076,
2307631,2254,25712
2307825,2254,25700
2316755,3049,34235
2298817,1937,
2299273,2011,
2316354,3204,33841
2293017,1497,
2313349,3083,30992
2299522,2031,
2312893,2932,30600
2300795,2144,19323
2295493,1681,
2304023,2296,22486
2308053,2692,25968
2302935,2232,
2295228,1714,
2309720,2766,27415
2228632,1072,
2293435,1488,
2311023,2865,28807
2298217,1890,
2317327,3060,34824
2305628,2503,23796
2314193,3105,31569
2316555,3264,
2315297,3122,32733
2302588,2247,21201
2305871,2520,24075
2301722,2059,20542
2308564,2703,26395
2314217,3128,31576
2303768,2303,22716
2305034,2458,23296
2310613,2820,28356
2315762,3059,33776
2312676,2981,
2307139,2611,25224
2311379,2881,29110
2302198,2117,20838
2291390,1341,
2299213,1937,
2297371,1681,
2272855,1219,15840
2315987,3284,33352
2292741,1471,17233
2237827,1094,14991
2303875,2349,22265
2295175,1676,
2288915,1305,
2189105,1012,
2268526,1181,15631
2314564,3011,31803
2286266,1287,16311
2280572,1257,16266
2296315,1673,
2316946,3047,34274
2302147,2208,20939
2247610,1135,15184
2278212,1266,
2298914,1987,
2237964,1095,14944
2294311,1655,
2301237,2164,19869
2299810,2061,
2298324,1921,18955
2313250,2993,30893
2316656,3324,34109
2314257,3055,31578
2299177,1937,
2296261,1745,
2194763,1009,
2291157,1345,16676
2253619,1141,15441
2299104,1995,
2291069,1324,
2295814,1742,19369
2317212,3059,34840
2297806,1914,18698
2218114,1041,
2312405,2928,30035
2280510,1238,16278
2317650,3072,35205
2317268,2956,34647
2291288,1356,
2313769,1040,
2315500,3137,32731
2301008,2124,19742
2305243,2409,23524
2315095,3152,32277
2294583,1681,
2314987,3195,32217
2309320,2745,27115
2292734,1483,
2292168,1437,
2302102,2216,20799
2296986,1843,18473
2297251,1809,18566
2317648,3072,35200
2316870,3290,34160
2298796,1983,
2294122,1623,
2310569,2729,28629
2315003,3195,32681
2303825,2335,22229
2298718,1898,
2301002,2124,19724
2309061,2737,26863
2312655,2994,30240
2307986,2672,25881
2304813,2418,23100
2313762,3105,31308
2294931,1610,18089
2312140,2897,29775
2317293,2956,34728
2297441,1890,
2301379,2124,20255
2300451,2119,
2297363,1880,
2298779,1959,20127
2296991,1768,
2302332,2228,20929
2294305,1624,
2315683,3266,32967
2317008,3047,34336
2292922,1480,17350
2290851,1337,
2299527,2035,
2301476,2180,20242
2290734,1332,16417
2291982,1426,
2317848,3318,35244
2315446,3047,32830
2296648,1814,
2237683,1096,14892
2274794,1238,15910
2311985,2962,29698
2306335,2494,24443
2294097,1647,
2237796,1094,14984
2304183,1040,
2250049,1125,15315
2309012,2672,26777
2294799,1697,
2316367,3047,33720
2266218,1178,
2248957,1125,15259
2295535,1733,
2293359,1526,17577
2317839,3283,35276
2314916,3157,32142
2291985,1415,
2309543,2766,27360
2306441,2447,24489
2314713,3014,32470
2304277,2369,23267
2277654,1238,16070
2281164,1242,16296
2294086,1647,
2314200,3129,
2315879,3048,33474
2315450,3225,32713
2315780,3208,33645
2313958,2866,32600
2280899,1266,
2299914,2024,
2280701,1266,
2246294,1123,
2304141,2369,22532
2312944,2880,30584
2292570,1404,
2292943,1469,17361
2292195,1437,16966
2302891,2135,21479
2310761,2801,28569
2305133,2462,23401
2302514,2211,21209
2297325,1861,18592
2306889,2583,24888
2303262,2176,21794
2301553,2188,20347
2294739,1681,
2302086,2152,
2308767,2673,26684
2309228,2755,27065
2299802,1986,19256
2305534,2482,23705
2308090,2638,26747
2291286,1356,
2306771,2495,24883
2290403,1318,16373
2316281,3133,33674
2293450,1536,17607
2313759,3118,31466
2292673,1481,17171
2251549,1153,
2291118,1345,
2316126,3291,33384
2313480,3086,31074
2291294,1356,
2299487,2030,20094
2306519,2423,24820
2224018,1055,
2313414,3000,31154
2314589,2973,31817
2291968,1424,
2298000,1934,18855
2293448,1536,17605
2292019,1420,
2304501,2400,
2305283,2386,
2315049,3057,32316
2297977,1937,18906
2298829,1934,
2308333,2672,
2298527,1969,
2279612,1273,
2301100,2124,19878
2298261,1890,
2296743,1620,18414
2315799,3047,33630
2294898,1662,18021
2179326,982,
2313642,2867,31383
2310063,2639,28344
2300899,2149,19590
2312759,2879,30413
2313664,2866,31289
2309235,2758,27172
2220728,1041,
2298537,1694,19043
2302546,2243,
2295518,1729,
2278391,1267,
2310046,2728,27915
2295692,1742,19346
2302077,2099,20784
2291182,1345,16690
2304886,2158,23213
2192437,1019,
2261405,1166,
2299864,2024,
2301051,2071,19761
2291625,1373,16860
2300423,2105,
2262746,1173,
2307115,2612,25108
2297173,1855,
2306536,2453,
2313866,2867,32555
2225364,1056,14453
2315124,3135,32287
2306587,2286,24595
2290809,1334,16466
2300492,2126,19927
2290677,1331,
2302231,2200,20870
2299005,1928,
2296023,1779,
2314856,3185,32052
2298595,1937,19088
2278300,1266,
2308799,2699,26841
2276325,1249,15974
2311022,2865,28805
2316692,3252,34128
2309100,2672,26908
2299650,2033,
2292280,1404,
2310737,2856,29713
2290993,1327,
2249446,1125,15267
2307907,2541,25888
2299266,2003,
2273544,1219,15877
2306568,2495,24647
2303156,2135,21709
2311080,2728,29201
2291592,1373,16836
2313006,3024,30688
2294356,1624,
2202413,1034,
2299775,2042,
2245167,1120,
2315068,3212,32263
2296361,1789,
2301474,2180,20240
2299105,1853,
2306647,2554,24688
2250724,1148,15355
2299357,2014,
2294235,1655,
2294845,1676,
2299964,2082,
2308601,2639,26402
2297496,1890,
2316612,3252,34064
2298913,1987,
2314663,3164,31949
2291006,1334,16563
2301656,2191,20478
2188660,1011,
2301429,2152,
2313327,3080,30967
2304951,2411,23243
2302940,2277,21516
2181282,990,
2307392,2564,25368
2299663,1970,
2312102,2880,29763
2297510,1666,18627
2307267,2631,25258
2296099,1742,19426
2303992,2348,22369
2277726,1257,16049
2316159,2921,33483
2293714,1579,17677
2304414,2368,22891
2317824,3356,35165
2317131,3339,34424
2236484,1091,
2294698,1697,
2293882,1575,17723
2296104,1789,
2292399,1420,
2290820,1335,
2300103,2091,
2307404,2646,25305
2307215,2623,
2307136,2618,25150
2290664,1324,
2294088,1624,
2312280,2977,29927
2310507,2841,28310
2238072,1095,14961
2305102,2467,
2301733,2059,20546
2237793,1094,14978
2303656,2318,22076
2290218,1316,
2302388,2124,20993
2174641,986,
2296776,1789,
2316011,3285,33447
2269623,1175,15689
2274574,1242,15898
2298042,1940,
2309676,2675,27526
2193148,1023,
2303048,2282,21609
2293152,1500,17480
2273410,1230,
2307760,2638,25777
2237803,1094,14971
2290967,1334,16550
2309424,2683,27263
2307615,2671,25536
2315403,3150,32705
2314481,3121,31716
2301072,2148,19771
2269446,1195,15662
2250729,1148,15361
2293794,1594,
2314502,3016,32276
2311355,2724,29195
2294221,1644,17810
2307145,2472,25182
2290201,1316,
2305053,2368,23376
2317821,3372,35146
2291512,1372,
2317117,3165,34534
2317389,3354,34724
2293337,1526,17554
2296362,1789,
2306687,2582,24691
2312338,2880,30062
2276762,1242,16019
2305489,2494,23774
2297320,1861,18590
2303369,2296,21880
2237586,1096,14897
2304208,2368,22646
2309432,2683,27294
2306091,2306,24314
2291611,1387,
2306119,2534,24359
2304607,2419,22972
2291737,1405,
2301327,2170,20020
2316659,3324,34239
2301556,2189,20372
2176912,993,
2299931,2075,
2191886,998,
2316029,3255,33326
2292893,1480,17334
2262574,1172,15542
2316283,3133,33687
2275016,1238,15916
2305715,2476,23846
2218394,1033,14381
2314084,3002,31583
2294391,1662,
2315149,3211,32387
2293586,1544,
2293331,1526,17529
2309779,2780,27667
2296594,1820,
2277824,1261,
2268265,1189,15602
2290464,1319,
2296988,1843,18475
2217959,1033,14383
2291267,1354,
2293437,1534,
2307518,2471,25479
2312591,2880,30217
2296189,1733,
2312518,2977,30138
2302210,2124,20860
2298508,1969,
2312599,2990,30179
2308491,2688,26495
2306577,2286,24581
2311758,2931,29561
2291866,1396,16931
2301908,2124,20685
2292137,1438,
2310909,2822,28677
2309738,2753,27603
2295482,1606,18272
2306943,2601,24962
2296956,1842,
2310080,2766,
2316963,3325,34223
2302848,2271,21439
2309964,2786,27827
2302199,2117,20842
2287721,1301,
2295022,1610,18174
2299661,2048,
2312131,2879,29999
2301702,2059,20535
2297076,1767,
2299899,1942,20326
2290500,1320,
2307107,2536,25173
2268333,1189,15612
2295605,1752,
2297718,1922,
2270332,1192,15733
2303155,2135,21705
2301850,2027,20630
2313989,2866,32935
2295666,1733,
2308785,2673,26575
2295835,1744,
2300567,2133,
2313132,2997,30890
2309277,2765,27279
2303185,2248,21734
2295139,1671,
2298670,1961,
2279248,1272,
2316015,3257,33348
2310658,2846,28475
2314195,3098,31552
2304138,2369,22535
2289842,1313,16340
2316738,3232,34021
2306070,2528,24229
2299466,1865,19242
2306500,2551,24540
2292333,1420,
2311695,2907,29397
2293841,1604,
2265968,1177,
2303035,2258,21604
2311791,2928,29510
2312519,2982,31164
2249536,1127,
2289361,1309,
2316764,3320,34347
2301058,2137,19762
2298369,1952,
2302585,2242,21225
2305424,2491,23754
2305723,2499,23900
2305292,2409,23548
2300289,1959,
2293320,1526,17520
2314191,3018,
2298739,1934,
2306490,2546,
2291008,1317,16572
2306968,2588,24976
2293617,1562,
2300680,2136,19913
2316228,3262,33520
2293255,1522,
2316546,3320,33986
2303351,2232,
2304933,2368,23273
2298868,1976,
2306058,2532,24228
2309841,2639,27723
2300704,2141,
2316584,3190,34115
2247632,1135,15187
2291733,1405,
2307651,2649,25621
2291767,1409,
2293032,1498,
2305799,2410,24111
2317623,2574,35077
2297133,1837,
2193160,1021,14199
2299855,2067,
2295993,1733,
2301184,2036,19840
2298745,1982,
2297620,1910,
2189182,1012,
2297023,1845,
2298678,1937,
2219311,1050,
2308993,2741,26838
2299521,2024,
2298147,1693,18814
2290768,1324,
2297917,1915,18972
2299686,2052,
2312190,2948,29861
2303010,2158,21578
2310251,2713,28178
2309387,2732,27208
2298918,1985,
2204904,1038,
2295837,1733,
2314677,3149,31912
2316477,3133,33875
2306611,2454,24654
2223994,1049,
2292445,1459,
2314869,3081,32067
2317772,3351,35115
2202558,1034,
2304749,2405,22991
2298365,1934,18997
2299580,1970,
2311914,2944,29628
2312895,2932,30618
2304946,2411,23237
2312215,2975,30071
2174748,982,
2292413,1454,
2316089,3060,33698
2217520,1046,14375
2273735,1232,
2298907,1976,
2293133,1500,17464
2311502,2898,29249
2249084,1144,
2299184,2006,19706
2297983,1938,
2294009,1629,17830
2239282,1099,15063
2301956,2200,20742
2297337,1876,
2292299,1396,17074
2294337,1671,17893
2292287,1428,17087
2226287,1060,
2302079,2099,20786
2310179,2818,27989
2308339,2672,26510
2309862,2641,27849
2311925,2854,29728
2266269,1178,
2306893,2600,24904
2296354,1742,19472
2306431,2548,24493
2310031,2638,27914
2314579,3160,31810
2313286,3038,30949
2310922,2854,28813
2316033,3257,33333
2313931,2866,31984
2300645,2138,
2300582,2020,
2202554,1034,
2314354,3141,31700
2295710,1742,19355
2282284,1279,16301
2294295,1623,
2296430,1733,
2302536,2238,21152
